305	Galaxy 5000	2	1990	Activision	5.3	Racing	0.0	0.0	0.0	0.0	0.0	Galaxy 5000.zip
309	Gargoyle's Quest II: The Demon Darkness	1	1992	Capcom	8.6	Adventure	0.0	0.0	0.0	0.0	0.0	Gargoyle's Quest II.zip
310	Gauntlet	2	1985	Tengen	8.7	Action	0.0	0.0	0.0	0.0	0.0	Gauntlet.zip
311	Gauntlet 2	4	1990	Mindscape Inc.	9.6	Action	0.0	0.0	0.0	0.0	0.0	Gauntlet II.zip
312	Gemfire	2	1992	Koei	8.4	Strategy	0.0	0.0	0.0	0.0	0.0	Gemfire.zip
313	Genghis Khan	1	1989	Koei	8.7	Strategy	0.0	0.0	0.0	0.0	0.0	Genghis Khan.zip
314	George Foreman's KO Boxing	2	1992	Acclaim	5.2	Fighting	0.0	0.0	0.0	0.0	0.0	George Foreman's KO Boxing.zip
316	Ghostbusters	1	1988	Activision	5.4	Puzzle	0.0	0.0	0.0	0.0	0.0	Ghostbusters.zip
317	Ghostbusters 2	2	1990	Activision	6.7	Action	0.0	0.0	0.0	0.0	0.0	Ghostbusters II.zip
318	Ghosts 'n Goblins	2	1986	Capcom	9.6	Action	0.74	0.26	0.61	0.03	1.64	Ghosts 'N Goblins.zip
319	Ghoul School	1	1991	Electro Brain	5.6	Adventure	0.0	0.0	0.0	0.0	0.0	Ghoul School.zip
320	Gilligan's Island	1	1989	Bandai	7.3	Adventure	0.0	0.0	0.0	0.0	0.0	Adventures of Gilligan's Island, The.zip
322	Goal!	2	1988	Jaleco Entertainment	6.5	Sports	0.0	0.0	0.0	0.0	0.0	Goal!.zip
323	Goal! Two	2	1992	Jaleco Entertainment	8.3	Sports	0.0	0.0	0.0	0.0	0.0	Goal! Two.zip
324	Godzilla 2: War of the Monsters	1	1991	Toho	7	Strategy	0.0	0.0	0.0	0.0	0.0	Godzilla 2 - War of the Monsters.zip
325	Godzilla: Monster of Monsters!	1	1988	Toho	7.6	Action	0.0	0.0	0.0	0.0	0.0	Godzilla.zip
326	Gold Medal Challenge '92	2	1992	Capcom	8.2	Sports	0.0	0.0	0.0	0.0	0.0	Gold Medal Challenge '92.zip
327	Golf	2	1984	Nintendo	8.8	Sports	1.22	0.28	2.46	0.04	4.01	Golf.zip
328	Golf Grandslam	4	1991	ATLUS	6	Sports	0.0	0.0	0.0	0.0	0.0	Golf Grand Slam.zip
329	Golgo 13: Top Secret Episode	1	1988	Vic Tokai	8.1	Action	0.0	0.0	0.0	0.0	0.0	Golgo 13 - Top Secret Episode.zip
330	Goonies II The	1	1987	Konami	7.4	Platform	0.0	0.0	0.0	0.0	0.0	Goonies II, The.zip
332	Gotcha!: The Sport!	1	1987	LJN Ltd.	6.7	Shooter	0.0	0.0	0.0	0.0	0.0	Gotcha!.zip
333	Gradius	2	1986	Konami	8.5	Shooter	0.27	0.08	1.0	0.01	1.36	Gradius.zip
334	Gravity Armor Metal Storm	1	2009	Irem Software Engineering	none	Action	0.0	0.0	0.0	0.0	0.0	Metal Storm.zip
336	Great Waldo Search The		1990	THQ	3.6	Puzzle	0.0	0.0	0.0	0.0	0.0	Great Waldo Search, The.zip
337	Greg Norman's Golf Power	4	1992	Virgin Interactive	4.5	Sports	0.0	0.0	0.0	0.0	0.0	Greg Norman's Golf Power.zip
338	Gremlins 2: The New Batch	1	1990	SunSoft	7.4	Action	0.0	0.0	0.0	0.0	0.0	Gremlins 2 - The New Batch.zip
340	Guardian Legend The	1	1988	Broderbund	9.2	Shooter	0.0	0.0	0.0	0.0	0.0	Guardian Legend, The.zip
341	Guerrilla War	2	1989	SNK	8.8	Shooter	0.0	0.0	0.0	0.0	0.0	Guerrilla War.zip
342	Gumshoe		1986	Nintendo	6.8	Shooter	0.0	0.0	0.0	0.0	0.0	Gumshoe.zip
343	Gun-Nac	1	1990	ASCII Entertainment	8.3	Shooter	0.0	0.0	0.0	0.0	0.0	Gun Nac.zip
344	Gun.Smoke	1	1988	Capcom	9	Shooter	0.0	0.0	0.0	0.0	0.0	Gunsmoke.zip
345	Gyromite	2	1985	Nintendo	7.5	Puzzle	0.73	0.16	0.4	0.03	1.32	Gyromite.zip
346	Gyruss	1	1988	Ultra	8.3	Shooter	0.0	0.0	0.0	0.0	0.0	Gyruss.zip
347	Harlem Globetrotters	2	1990	GameTek	2.2	Sports	0.0	0.0	0.0	0.0	0.0	Harlem Globetrotters.zip
348	Hatris	1	1991	Bullet Proof Software	7.3	Puzzle	0.0	0.0	0.0	0.0	0.0	Hatris.zip
349	Heavy Barrel	2	1990	Data East	8.4	Action	0.0	0.0	0.0	0.0	0.0	Heavy Barrel.zip
350	Heavy Shreddin'	1	1989	Parker Bros.	6.8	Sports	0.0	0.0	0.0	0.0	0.0	Heavy Shreddin'.zip
354	High Speed	4	1991	Tradewest	8.7	Misc	0.0	0.0	0.0	0.0	0.0	High Speed.zip
356	Hogan's Alley	1	1984	Nintendo	9.8	Shooter	0.68	0.16	0.41	0.02	1.27	Hogan's Alley.zip
357	Hollywood Squares	2	1988	GameTek	7.8	Misc	0.0	0.0	0.0	0.0	0.0	Hollywood Squares.zip
359	Home Alone	1	1991	THQ	2.4	Action	0.0	0.0	0.0	0.0	0.0	Home Alone.zip
360	Home Alone 2: Lost in New York	1	1992	THQ	1.8	Action	0.0	0.0	0.0	0.0	0.0	Home Alone 2 - Lost in New York.zip
361	Hook	2	1991	Sony Imagesoft	5	Platform	0.0	0.0	0.0	0.0	0.0	Hook.zip
362	Hoops	2	1989	Jaleco Entertainment	5.6	Sports	0.0	0.0	0.0	0.0	0.0	Hoops.zip
365	Hudson Hawk	1	1991	Sony Imagesoft	6.8	Platform	0.0	0.0	0.0	0.0	0.0	Hudson Hawk.zip
366	Hunt for Red October The	1	1990	Hi Tech Expressions	4.9	Shooter	0.0	0.0	0.0	0.0	0.0	Hunt for Red October, The.zip
367	Hydlide	1	1989	FCI Inc.	3.6	Role-Playing	0.0	0.0	0.0	0.0	0.0	Hydlide.zip
369	Ice Climber	2	1984	Nintendo	9.5	Platform	0.46	0.1	0.92	0.02	1.5	Ice Climber.zip
370	Ice Hockey	2	1988	Nintendo	9.5	Sports	1.27	0.32	0.78	0.05	2.42	Ice Hockey.zip
371	Ikari III: The Rescue	2	1990	SNK	7.6	Action	0.0	0.0	0.0	0.0	0.0	Ikari Warriors III - The Rescue.zip
372	Ikari Warriors	2	1986	SNK	7.5	Shooter	0.0	0.0	0.0	0.0	0.0	Ikari Warriors.zip
373	Ikari Warriors 2: Victory Road	2	1988	SNK	3.9	Shooter	0.0	0.0	0.0	0.0	0.0	Ikari Warriors II - Victory Road.zip
374	Image Fight	2	1990	Irem	7.8	Shooter	0.0	0.0	0.0	0.0	0.0	Image Fight.zip
375	Immortal The	1	1990	Electronic Arts	7.4	Role-Playing	0.0	0.0	0.0	0.0	0.0	Immortal, The.zip
377	Incredible Crash Dummies The	2	1993	LJN Ltd.	4	Platform	0.0	0.0	0.0	0.0	0.0	Incredible Crash Dummies, The.zip
378	Indiana Jones and the Last Crusade (By Taito)	1	1990	Taito Corporation	5.7	Action	0.0	0.0	0.0	0.0	0.0	Indiana Jones and the Last Crusade (Taito).zip
379	Indiana Jones and the Last Crusade (By UBI Soft)	1	1993	Ubisoft	6.7	Action	0.0	0.0	0.0	0.0	0.0	Indiana Jones and the Last Crusade (UBI Soft).zip
380	Indiana Jones and the Temple of Doom	1	1988	Mindscape Inc.	7.4	Platform	0.0	0.0	0.0	0.0	0.0	Indiana Jones and the Temple of Doom.zip
381	Infiltrator	1	1989	Mindscape Inc.	5	Simulation	0.0	0.0	0.0	0.0	0.0	Infiltrator.zip
382	Iron Tank	1	1988	SNK	8.1	Shooter	0.0	0.0	0.0	0.0	0.0	Iron Tank.zip
383	Isolated Warrior	1	1990	NTVIC	6.3	Shooter	0.0	0.0	0.0	0.0	0.0	Isolated Warrior.zip
384	Ivan 'Ironman' Stewart's Super Off-Road	4	1989	Tradewest	6	Racing	0.0	0.0	0.0	0.0	0.0	Ivan Stewart's Super Off-Road.zip
386	Jack Nicklaus' Greatest 18 Holes of Championship Golf	4	1990	Konami	7.9	Sports	0.0	0.0	0.0	0.0	0.0	Jack Nicklaus' - Greatest 18 Holes of Major Championship Golf.zip
387	Jackal	2	1988	Konami	9.7	Action	0.0	0.0	0.0	0.0	0.0	Jackal.zip
388	Jackie Chan's Action Kung Fu	1	1990	Hudson Soft	8.6	Platform	0.0	0.0	0.0	0.0	0.0	Jackie Chan's Action Kung Fu.zip
389	James Bond Jr	1	1992	THQ	6.7	Platform	0.0	0.0	0.0	0.0	0.0	James Bond Jr..zip
390	Jaws	1	1987	LJN Ltd.	7.2	Action	0.0	0.0	0.0	0.0	0.0	Jaws.zip
391	Jeopardy!	3	1988	GameTek	7.6	Misc	0.0	0.0	0.0	0.0	0.0	Jeopardy!.zip
392	Jeopardy! 25th Anniversary Edition	3	1990	GameTek	8.3	Misc	0.0	0.0	0.0	0.0	0.0	Jeopardy! 25th Silver Anniversary Edition.zip
393	Jeopardy! Jr.	3	1989	GameTek	8	Misc	0.0	0.0	0.0	0.0	0.0	Jeopardy! Junior Edition.zip
395	TheJetsons: Cogswell's Caper!	1	1992	Taito Corporation	8.5							Jetsons - Cogswell's Caper, The.zip
396	Jimmy Connors Tennis	2	1993	Ubisoft	5.6	Sports	0.0	0.0	0.0	0.0	0.0	Jimmy Connors Pro Tennis Tour.zip
397	Joe & Mac	2	1991	Data East	9.7	Platform	0.0	0.0	0.0	0.0	0.0	Joe & Mac.zip
398	John Elway's Quarterback	2	1989	Tradewest	2.2	Sports	0.0	0.0	0.0	0.0	0.0	John Elway's Quarterback.zip
399	Jordan vs Bird: One on One	2	1989	Milton Bradley	7.7	Sports	0.0	0.0	0.0	0.0	0.0	Jordan vs. Bird - One-on-One.zip
401	Journey to Silius	1	1990	SunSoft	9.5	Platform	0.0	0.0	0.0	0.0	0.0	Journey to Silius.zip
402	Joust	1	1988	Hal	8.2	Platform	0.0	0.0	0.0	0.0	0.0	Joust.zip
404	Jungle Book The	1	1994	Virgin Interactive	6.7	Platform	0.0	0.0	0.0	0.0	0.0	Jungle Book, The.zip
405	Jurassic Park	2	1993	Ocean	7.6	Action	0.25	0.1	0.0	0.01	0.36	Jurassic Park.zip
407	Kabuki Quantum Fighter	1	1990	Hal	8	Platform	0.0	0.0	0.0	0.0	0.0	Kabuki - Quantum Fighter.zip
409	Karate Champ	2	1986	Data East	5.1	Fighting	0.0	0.0	0.0	0.0	0.0	Karate Champ.zip
410	Karate Kid	1	1987	LJN Ltd.	7.4	Action	0.0	0.0	0.0	0.0	0.0	Karate Kid, The.zip
411	Karnov	1	1987	Data East	8.3	Platform	0.0	0.0	0.0	0.0	0.0	Karnov.zip
415	Kick Master	1	1991	Taito Corporation	7	Action	0.0	0.0	0.0	0.0	0.0	Kick Master.zip
416	Kickle Cubicle	1	1990	Irem	9.7	Puzzle	0.0	0.0	0.0	0.0	0.0	Kickle Cubicle.zip
417	Kid Icarus	1	1986	Nintendo	9.5	Platform	0.53	0.12	1.09	0.02	1.76	Kid Icarus.zip
418	Kid Klown	1	1993	Kemco	5.6	Platform	0.0	0.0	0.0	0.0	0.0	Kid Kool.zip
419	Kid Kool	1	1988	Vic Tokai	5.8	Platform	0.0	0.0	0.0	0.0	0.0	Kid Kool.zip
420	Kid Niki	2	1987	Data East	7.3	Platform	0.0	0.0	0.0	0.0	0.0	Kid Niki.zip
425	King of Kings The	1	1991	Namco Bandai Games	6.2	Strategy	0.0	0.0	0.0	0.0	0.0	King of Kings, The.zip
426	King's Knight	1	1989	SquareSoft	6.4	Shooter	0.0	0.0	0.0	0.0	0.0	King's Knight.zip
427	King's Quest V	1	1991	Konami	7.3	Adventure	0.0	0.0	0.0	0.0	0.0	King's Quest V.zip
428	Kings of the Beach	4	1989	Ultra	7.7	Sports	0.0	0.0	0.0	0.0	0.0	Kings of the Beach.zip
429	Kirby's Adventure	1	1993	Nintendo	9.8	Platform	0.79	0.14	0.8	0.02	1.75	Kirby's Adventure.zip
430	Kiwi Kraze	2	1991	Taito Corporation	7.3	Platform	0.0	0.0	0.0	0.0	0.0	Kiwi Kraze.zip
431	Klash Ball	2	1991	Sofel	5.6							KlashBall.zip
432	Klax	1	1990	Hudson Soft	7	Puzzle	0.0	0.0	0.0	0.0	0.0	Klax.zip
433	Knight Rider	1	1988	Acclaim	7.6	Racing	0.0	0.0	0.0	0.0	0.0	Knight Rider.zip
438	Krion Conquest The	1	1990	Vic Tokai	8.3	Platform	0.0	0.0	0.0	0.0	0.0	Krion Conquest, The.zip
439	Krusty's Fun House	1	1992	Acclaim	6.5	Puzzle	0.0	0.0	0.0	0.0	0.0	Krusty's Funhouse.zip
440	Kung Fu	2	1985	Nintendo	6.9	Action	1.64	0.38	1.42	0.06	3.5	Kung Fu.zip
441	Kung Fu 2	1	2003	Nintendo	9.2							Kung Fu Heroes.zip
442	Kung-Fu Heroes	2	1988	Culture Brain	5.8	Action	0.0	0.0	0.0	0.0	0.0	Kung Fu Heroes.zip
445	L'Empereur	1	1991	Koei	7.5	Strategy	0.0	0.0	0.0	0.0	0.0	L'Empereur.zip
446	Laser Invasion	1	1991	Ultra	6.6	Shooter	0.0	0.0	0.0	0.0	0.0	Laser Invasion.zip
447	Last Action Hero	1	1993	Sony Imagesoft	3.8	Action	0.0	0.0	0.0	0.0	0.0	Last Action Hero.zip
448	Last Ninja The	1	1990	Jaleco Entertainment	7.1	Action	0.0	0.0	0.0	0.0	0.0	Last Ninja, The.zip
449	Last Starfighter The	2	1990	Mindscape Inc.	3.9							Last Starfighter, The.zip
450	Lee Travino's Fighting Golf	4	1988	SNK	8.3	Sports	0.0	0.0	0.0	0.0	0.0	Lee Trevino's Fighting Golf.zip
451	Legacy of the Wizard	1	1989	Broderbund	8.3	Role-Playing	0.0	0.0	0.0	0.0	0.0	Legacy of the Wizard.zip
452	Legend of Kage The	2	1986	Taito Corporation	7.1	Platform	0.0	0.0	0.0	0.0	0.0	Legend of Kage, The.zip
453	Legend of the Ghost Lion	1	1992	Kemco	7.7							Legend of the Ghost Lion.zip
454	Legend of Zelda The	1	1986	Nintendo	9.8	Action	3.74	0.93	1.69	0.14	6.51	Legend of Zelda, The.zip
455	Legendary Wings	2	1988	Capcom	7.6	Shooter	0.0	0.0	0.0	0.0	0.0	Legendary Wings.zip
456	Legends of the Diamond	2	1990	Bandai	4.4							Legends of the Diamond.zip
457	Lemmings	1	1991	SunSoft	8.1	Puzzle	0.0	0.0	0.0	0.0	0.0	Lemmings.zip
458	Lethal Weapon	1	1992	Ocean	4.8							Lethal Weapon.zip
459	Life Force	2	1988	Konami	9.3	Shooter	0.0	0.0	0.0	0.0	0.0	Life Force.zip
461	Little League Baseball: Championship Series	2	1990	SNK	8.1	Sports	0.0	0.0	0.0	0.0	0.0	Little League Baseball - Championship Series.zip
462	Little Mermaid The	1	1991	Capcom	5.7	Platform	0.0	0.0	0.0	0.0	0.0	Little Mermaid, The.zip
463	Little Nemo: The Dream Master	1	1990	Capcom	9.7	Platform	0.0	0.0	0.0	0.0	0.0	Little Nemo - The Dream Master.zip
464	Little Ninja Brothers	2	1990	Culture Brain	8.5	Role-Playing	0.0	0.0	0.0	0.0	0.0	Little Ninja Brothers.zip
465	Little Samson	1	1992	Taito Corporation	9.7	Platform	0.0	0.0	0.0	0.0	0.0	Little Samson.zip
466	Lode Runner	2	1984	Broderbund	7.9	Puzzle	0.0	0.0	1.1	0.0	1.1	Lode Runner.zip
467	Lone Ranger The	1	1991	Konami	7.9	Action	0.0	0.0	0.0	0.0	0.0	Lone Ranger, The.zip
468	Loopz	1	1990	Mindscape Inc.	3.3	Puzzle	0.0	0.0	0.0	0.0	0.0	LoopZ.zip
469	Low G Man	1	1990	Taxan	8	Platform	0.0	0.0	0.0	0.0	0.0	Low G-Man.zip
470	Lunar Pool	2	1987	FCI Inc.	7.4	Sports	0.0	0.0	0.0	0.0	0.0	Lunar Pool.zip
471	Mach Rider	1	1985	Nintendo	9.6	Racing	0.0	0.0	0.0	0.0	0.0	Mach Rider.zip
472	Mad Max		1990	Mindscape Inc.	5.2	Action	0.0	0.0	0.0	0.0	0.0	Mad Max.zip
473	Mafat Conspiracy: Golgo 13	1	1990	Vic Tokai	6.4	Action	0.0	0.0	0.0	0.0	0.0	Mafat Conspiracy - Golgo 13, The.zip
474	Magic Darts	4	1991	Romstar	6.8							Magic Darts.zip
475	Magic Johnson's Fast Break	4	1990	Tradewest	7.2	Sports	0.0	0.0	0.0	0.0	0.0	Magic Johnson's Fast Break.zip
476	Magic of Scheherazade The	1	1990	Culture Brain	7.6	Role-Playing	0.0	0.0	0.0	0.0	0.0	Magic of Scheherazade, The.zip
478	Magician	1	1990	Taxan	6							Magician.zip
479	Magmax	2	1988	FCI Inc.	6.4	Action	0.0	0.0	0.0	0.0	0.0	Magmax.zip
480	Major League Baseball	2	1988	LJN Ltd.	9.8	Sports	0.0	0.0	0.0	0.0	0.0	Major League Baseball.zip
481	Maniac Mansion	1	1990	Jaleco Entertainment	6.7	Adventure	0.0	0.0	0.0	0.0	0.0	Maniac Mansion.zip
482	Mappy-Land	1	1988	Taxan	7.1	Platform	0.0	0.0	0.0	0.0	0.0	Mappy-Land.zip
483	Marble Madness	2	1989	Milton Bradley	9	Puzzle	0.0	0.0	0.0	0.0	0.0	Marble Madness.zip
484	Mario Bros	2	1986	Nintendo	9.8	Platform	0.51	0.12	1.63	0.02	2.28	Mario Bros..zip
485	Mario is Missing!	1	1993	Software Toolworks	9.5	Misc	0.0	0.0	0.0	0.0	0.0	Mario is Missing.zip
486	Mario's Time Machine!	1	1994	Software Toolworks	8.2	Misc	0.0	0.0	0.0	0.0	0.0	Mario's Time Machine.zip
490	MC Kids	2	1991	Virgin Interactive	7.5	Platform	0.0	0.0	0.0	0.0	0.0	M.C. Kids.zip
491	Mechanized Attack	1	1990	SNK	4.4	Shooter	0.0	0.0	0.0	0.0	0.0	Mechanized Attack.zip
492	Mega Man	1	1987	Capcom	9.7	Platform	0.45	0.08	0.27	0.01	0.81	Mega Man.zip
493	Mega Man 2	1	1989	Capcom	9.8	Action	0.93	0.15	0.42	0.01	1.51	Mega Man II.zip
494	Mega Man 3	1	1990	Capcom	9.7	Platform	0.68	0.1	0.39	0.0	1.17	Mega Man III.zip
495	Mega Man 4	1	1991	Capcom	9.6	Platform	0.51	0.09	0.32	0.01	0.93	Mega Man IV.zip
496	Mega Man 5	1	1992	Capcom	9.8	Platform	0.39	0.07	0.32	0.01	0.79	Mega Man V.zip
497	Mega Man 6	1	1993	Capcom	9.2	Platform	0.28	0.07	0.16	0.01	0.52	Mega Man VI.zip
499	Mendel Palace	2	1990	Hudson Soft	6.8	Puzzle	0.0	0.0	0.0	0.0	0.0	Mendel Palace.zip
502	Metal Gear	1	1988	Ultra	8.8	Action	0.0	0.0	0.0	0.0	0.0	Metal Gear.zip
503	Metal Mech	1	1990	Jaleco Entertainment	4.3							Metal Mech.zip
504	Metal Storm	1	1990	Irem	8.2	Action	0.0	0.0	0.0	0.0	0.0	Metal Storm.zip
505	Metroid	1	1986	Nintendo	9.7	Action	1.33	0.31	1.04	0.05	2.73	Metroid.zip
506	Michael Andretti's World Grand Prix	2	1990	American Sammy	9.1	Racing	0.0	0.0	0.0	0.0	0.0	Michael Andretti's World Grand Prix.zip
507	Mickey Mousecapade	1	1988	Capcom	7.2	Platform	0.0	0.0	0.0	0.0	0.0	Mickey Mousecapades.zip
508	Mickey's Adventures in Numberland	1	1993	Hi Tech Expressions	8.3	Misc	0.0	0.0	0.0	0.0	0.0	Mickey's Adventures in Numberland.zip
509	Mickey's Safari in Letterland	1	1992	Hi Tech Expressions	7.8	Misc	0.0	0.0	0.0	0.0	0.0	Mickey's Safari in Letterland.zip
510	Micro Machines	2	1991	Codemasters	9	Racing	0.0	0.0	0.0	0.0	0.0	Micro Machines.zip
511	Mig-29: Soviet Fighter	2	1992	Codemasters	6.3	Shooter	0.0	0.0	0.0	0.0	0.0	MIG-29 Soviet Fighter.zip
512	Might and Magic	1	1991	American Sammy	8	Role-Playing	0.0	0.0	0.0	0.0	0.0	Might & Magic - Secret of the Inner Sanctum.zip
513	Mighty Bomb Jack	1	1987	Tecmo	6.3	Platform	0.0	0.0	0.0	0.0	0.0	Mighty Bomb Jack.zip
514	Mighty Final Fight	1	1993	Capcom	7.6	Action	0.0	0.0	0.0	0.0	0.0	Mighty Final Fight.zip
515	Mike Tyson's Punch-Out!!	1	1987	Nintendo	9.8	Fighting	2.03	0.47	0.45	0.07	3.02	Mike Tyson's Punch-Out!!.zip
516	Millipede	2	1988	Hal	6.3	Shooter	0.0	0.0	0.0	0.0	0.0	Millipede.zip
517	Milon's Secret Castle	1	1987	Hudson Soft	7.3	Platform	0.0	0.0	0.0	0.0	0.0	Milon's Secret Castle.zip
521	Mission: Impossible	1	1990	Ultra	6.5	Action	0.0	0.0	0.0	0.0	0.0	Mission Impossible.zip
524	Monopoly	8	1991	Arcadia Systems	9.6	Misc	0.0	0.0	0.0	0.0	0.0	Monopoly.zip
525	Monster in my Pocket	2	1991	Konami	7.6	Platform	0.0	0.0	0.0	0.0	0.0	Monster In My Pocket.zip
526	Monster Party	1	1989	Bandai	7.3	Misc	0.0	0.0	0.0	0.0	0.0	Monster Party.zip
527	Monster Truck Rally	4	1990	INTV	6							Monster Truck Rally.zip
531	Motor City Patrol	1	1991	Matchbox	4.8							Motor City Patrol.zip
532	Ms. Pac-Man	2	1993	Namco	9.7	Puzzle	0.0	0.0	0.0	0.0	0.0	Ms. Pac Man (Tengen).zip
533	MULE	4	1990	Mindscape Inc.	7	Strategy	0.0	0.0	0.0	0.0	0.0	M.U.L.E..zip
534	Muppet Adventure: Chaos at the Carnival	1	1990	Hi Tech Expressions	7.2							Muppet Adventure - Chaos at the Carnival.zip
535	MUSCLE	2	1986	Bandai	6	Fighting	0.0	0.0	1.05	0.0	1.05	M.U.S.C.L.E..zip
536	Mutant Virus The	1	1990	American Softworks	4.7							Mutant Virus, The.zip
537	Mystery Quest	1	1988	Taxan	7	Platform	0.0	0.0	0.0	0.0	0.0	Mystery Quest.zip
539	NARC	2	1990	Acclaim	7.2	Shooter	0.0	0.0	0.0	0.0	0.0	NARC.zip
541	NES Open Tournament Golf	2	1991	Nintendo	9.1	Sports	0.41	0.1	0.47	0.02	1.0	NES Open Tournament Golf.zip
542	NES Play Action Football	4	1990	Nintendo	9.8	Sports	0.0	0.0	0.0	0.0	0.0	NES Play Action Football.zip
543	NFL Football	2	1988	LJN Ltd.	4.4	Sports	0.0	0.0	0.0	0.0	0.0	NFL Football.zip
544	Nigel Mansell's World Championship Challenge	1	1993	GameTek	5.6							Nigel Mansell's World Championship Challenge.zip
545	A Nightmare on Elm Street	4	1989	LJN Ltd.	8	Platform	0.0	0.0	0.0	0.0	0.0	A Nightmare on Elm Street.zip
546	Nightshade	1	1991	Ultra	8.8	Action	0.0	0.0	0.0	0.0	0.0	Nightshade.zip
548	Ninja Crusaders	2	1990	Sammy Studios	7	Platform	0.0	0.0	0.0	0.0	0.0	Ninja Crusaders.zip
549	Ninja Gaiden	1	1989	Tecmo	9.2	Action	0.0	0.0	0.0	0.0	0.0	Ninja Gaiden.zip
550	Ninja Gaiden 2: The Dark Sword of Chaos	1	1990	Tecmo	9.5	Platform	0.0	0.0	0.0	0.0	0.0	Ninja Gaiden II - The Dark Sword of Chaos.zip
551	Ninja Gaiden 3: The Ancient Ship of Doom	1	1991	Tecmo	8	Action	0.0	0.0	0.0	0.0	0.0	Ninja Gaiden III - The Ancient Ship of Doom.zip
554	Ninja Kid	1	1986	Bandai	4.3	Platform	0.0	0.0	0.0	0.0	0.0	Ninja Kid.zip
555	Nintendo World Cup	4	1990	Nintendo	9.8	Sports	0.28	0.5	0.65	0.05	1.48	Nintendo World Cup.zip
556	Nobunaga's Ambition	8	1989	Koei	6.8	Strategy	0.0	0.0	0.0	0.0	0.0	Nobunaga's Ambition.zip
557	Nobunaga's Ambition 2		1991	Koei	7.8	Strategy	0.0	0.0	0.0	0.0	0.0	Nobunaga's Ambition 2.zip
558	North & South	2	1990	Kemco	8.5	Strategy	0.0	0.0	0.0	0.0	0.0	North & South.zip
561	Operation Wolf	1	1989	Taito Corporation	7.1	Shooter	0.0	0.0	0.0	0.0	0.0	Operation Wolf.zip
562	Orb 3D	1	1990	Hi Tech Expressions	4.7	Puzzle	0.0	0.0	0.0	0.0	0.0	Orb-3D.zip
563	Othello	2	1988	Acclaim	8.7	Misc	0.0	0.0	0.0	0.0	0.0	Othello.zip
564	Overlord	1	1992	Virgin Interactive	3.8	Strategy	0.0	0.0	0.0	0.0	0.0	Overlord.zip
566	Paaman 2: Down with the Secret Madou Society!	1	2003	-	2.3							Milon's Secret Castle.zip
567	Pac-Man	2	1984	Namco Bandai Games	9.5	Puzzle	0.27	0.08	0.85	0.02	1.22	Pac Man (Tengen).zip
568	Pac-Man (Namco)	2	1993	Namco	8.8	Puzzle	0.27	0.08	0.85	0.02	1.22	Ms. Pac Man (Namco).zip
569	Pac-Man (Tengen)	2	1984	Tengen	8.8	Puzzle	0.0	0.0	0.0	0.0	0.0	Ms. Pac Man (Tengen).zip
571	Palamedes	2	1990	Hot B	6.8	Puzzle	0.0	0.0	0.0	0.0	0.0	Palamedes.zip
572	Panic Restaurant	1	1992	Taito Corporation	7.7	Platform	0.0	0.0	0.0	0.0	0.0	Panic Restaurant.zip
573	Paperboy	2	1988	Mindscape Inc.	7.7	Action	0.0	0.0	0.0	0.0	0.0	Paperboy.zip
574	Paperboy 2	2	1991	Mindscape Inc.	8.2	Action	0.0	0.0	0.0	0.0	0.0	Paperboy 2.zip
578	Peter Pan and the Pirates	1	1990	THQ	3.8	Platform	0.0	0.0	0.0	0.0	0.0	Peter Pan & the Pirates.zip
579	Phantom Fighter	1	1989	FCI Inc.	7.2							Phantom Fighter.zip
581	Pictionary	1	1990	LJN Ltd.	6.4	Puzzle	0.0	0.0	0.0	0.0	0.0	Pictionary.zip
582	Pinball	2	1985	Nintendo	9.8	Action	0.8	0.19	0.83	0.03	1.85	Pinball.zip
583	Pinball Quest	1	1990	Jaleco Entertainment	8	Adventure	0.0	0.0	0.0	0.0	0.0	Pinball Quest.zip
585	Pipe Dream	2	1990	Bulletproof Software	8.8	Misc	0.0	0.0	0.0	0.0	0.0	Pipe Dream.zip
586	Pirates!	1	1991	Ultra	8.5	Strategy	0.0	0.0	0.0	0.0	0.0	Pirates!.zip
587	Platoon	1	1988	SunSoft	6.8	Action	0.0	0.0	0.0	0.0	0.0	Platoon.zip
588	Popeye	2	1986	Nintendo	8.3	Platform	0.51	0.12	0.45	0.02	1.1	Popeye.zip
589	POW: Prisoners of War	1	1989	SNK	7.1	Action	0.0	0.0	0.0	0.0	0.0	P.O.W. - Prisoners of War.zip
590	Power Blade	1	1991	Taito Corporation	8.6	Platform	0.0	0.0	0.0	0.0	0.0	Power Blade.zip
591	Power Blade II	1	1992	Taito Corporation	6.8	Platform	0.0	0.0	0.0	0.0	0.0	Power Blade 2.zip
592	Power Punch 2	1	1992	American Softworks	5.1	Sports	0.0	0.0	0.0	0.0	0.0	Power Punch II.zip
593	Predator	1	1989	Activision	4.1	Action	0.0	0.0	0.0	0.0	0.0	Predator.zip
594	Prince of Persia	1	1992	Virgin Interactive	7.7	Action	0.0	0.0	0.0	0.0	0.0	Prince of Persia.zip
595	Princess Tomato in Salad Kingdom	1	1990	Hudson Soft	7.4	Adventure	0.0	0.0	0.0	0.0	0.0	Princess Tomato in Salad Kingdom.zip
597	Pro Sport Hockey		1993	Jaleco Entertainment	8.4							Pro Sport Hockey.zip
